CASEID,YEAR,REGION,STATEFIP,COUNTY,HH_SIZE,PERNUM,LINENO,WT06,AGE,SEX,RACE,HISPAN,MARST,CITIZEN,BPL,POPSTAT,EDUC,SCHLCOLL,VETSTAT,VETLAST,EMPSTAT,MULTJOBS,OCC,IND,RETIRED,FULLPART,UHRSWORKT,EARNWEEK,DIFFANY,ACT_CAREHH,ACT_CARENHH,ACT_EDUC,ACT_FOOD,ACT_GOVSERV,ACT_HHACT,ACT_HHSERV,ACT_PCARE,ACT_PHONE,ACT_PROFSERV,ACT_PURCH,ACT_RELIG,ACT_SOCIAL,ACT_SPORTS,ACT_TRAVEL,ACT_VOL,ACT_WORK
2.01601E+13,2016,3,51,51000,2,1,1,3161239.506,65,2,110,100,1,1,9900,1,30,99,2,999,1,0,4220,7860,99,1,40,395.34,1,0,0,0,30,0,0,0,851,0,0,45,0,462,30,22,0,0
2.01601E+13,2016,3,47,47000,1,1,1,4459731.756,23,2,100,100,6,1,9900,1,40,1,2,999,1,1,4710,8560,99,1,62,369.23,1,0,0,60,120,0,263,0,720,0,0,45,0,0,60,172,0,0
2.01601E+13,2016,1,42,42107,2,1,1,8264282.499,44,2,100,100,1,1,9900,1,31,1,2,999,1,0,4700,4690,99,1,55,1538.46,1,0,0,0,80,0,210,0,660,0,0,0,0,480,0,10,0,0
2.01601E+13,2016,3,51,51107,5,1,1,7189191.367,37,2,100,100,1,1,9900,1,41,1,2,999,1,0,2200,7860,99,2,20,833.33,1,28,0,0,105,0,0,0,650,0,0,25,0,0,407,225,0,0
2.01601E+13,2016,4,15,15003,1,1,1,2049628.811,76,2,131,100,3,4,51500,1,31,99,2,999,5,99,99999,99999,1,99,9999,99999.99,1,0,0,0,105,0,265,0,595,0,0,30,120,195,45,85,0,0
2.01601E+13,2016,2,26,26099,3,1,1,15973593.74,26,2,110,100,1,1,9900,1,31,1,2,999,5,99,99999,99999,99,99,9999,99999.99,1,270,0,0,60,0,225,0,515,0,0,90,0,150,120,10,0,0
2.01601E+13,2016,1,36,36061,1,1,1,3379049.089,51,1,110,100,5,5,26065,1,17,99,2,999,1,0,6230,770,99,1,40,1400,1,0,0,0,25,0,30,0,775,0,0,20,0,566,0,24,0,0
2.01601E+13,2016,3,12,12009,3,1,1,10213224.48,29,1,100,100,1,1,9900,1,32,1,2,999,1,0,5240,6870,99,1,40,884.61,1,15,0,0,240,0,0,0,610,0,0,0,0,0,0,85,0,490
2.01601E+13,2016,3,48,48000,1,1,1,1265915.149,57,2,100,210,5,1,9900,1,14,99,2,999,5,99,99999,99999,99,99,9999,99999.99,2,0,0,0,30,0,5,0,930,0,0,60,0,355,0,60,0,0
2.01601E+13,2016,2,18,18089,4,1,1,4763420.388,22,2,100,210,6,4,20000,1,30,5,2,999,1,0,4430,8590,99,2,28,250,1,60,0,0,60,0,150,0,615,0,0,0,0,30,0,30,0,495
2.01601E+13,2016,4,8,8000,1,1,1,5563174.633,53,1,100,210,4,1,9900,1,20,99,2,999,1,0,4220,9160,99,2,10,50,2,0,0,0,60,0,225,0,525,0,0,0,60,360,0,60,30,120
2.01601E+13,2016,3,24,24025,3,1,1,8591988.21,53,1,100,100,1,1,9900,1,41,99,1,9,1,0,4700,4880,99,1,60,2884.61,1,0,0,0,70,0,90,0,560,0,130,0,0,180,0,50,0,300
2.01601E+13,2016,2,39,39000,1,1,1,7308955.195,52,2,110,100,4,1,9900,1,30,99,2,999,1,0,5400,8190,99,1,36,445,1,0,0,0,65,0,14,0,610,0,0,0,0,221,0,45,0,475
2.01601E+13,2016,3,47,47000,1,1,1,2088481.716,72,1,100,100,2,1,9900,1,32,99,1,6,5,99,99999,99999,1,99,9999,99999.99,1,0,0,0,10,0,20,0,420,0,0,15,0,935,0,40,0,0
2.01601E+13,2016,2,17,17000,2,1,1,26775790.62,34,2,100,100,6,1,9900,1,21,1,2,999,1,0,9620,6380,99,1,40,1120,1,0,0,0,20,0,260,0,845,0,0,0,0,120,0,25,0,170
2.01601E+13,2016,3,48,48000,3,1,1,6231319.817,50,1,100,100,1,1,9900,1,40,99,2,999,1,0,1400,7380,99,1,40,2115.38,1,75,0,0,90,0,80,0,555,0,0,0,0,60,0,100,0,480
2.01601E+13,2016,3,12,12099,2,1,1,3649481.297,53,2,100,243,1,5,21050,1,11,99,2,999,1,0,4230,9290,99,2,32,320,1,0,0,0,120,0,60,0,590,0,0,0,90,440,0,140,0,0
2.01601E+13,2016,3,5,5000,4,1,1,10578248.87,63,2,100,210,1,5,20000,1,12,99,2,999,5,99,99999,99999,99,99,9999,99999.99,1,0,330,0,50,0,420,0,460,0,0,60,0,90,0,30,0,0
2.01601E+13,2016,3,48,48000,1,1,1,6226799.04,57,2,100,100,4,1,9900,1,15,99,2,999,5,99,99999,99999,99,99,9999,99999.99,2,0,0,0,60,0,520,0,480,0,0,30,0,290,0,60,0,0
2.01601E+13,2016,3,12,12000,3,1,1,25049983.74,17,1,100,244,6,1,9900,1,15,3,99,999,5,99,99999,99999,99,99,9999,99999.99,1,0,0,465,90,0,0,0,540,0,0,0,0,315,0,30,0,0
2.01601E+13,2016,2,17,17000,1,1,1,1557563.611,65,2,110,100,3,1,9900,1,41,99,2,999,5,99,99999,99999,1,99,9999,99999.99,2,0,0,0,15,0,75,0,590,0,0,20,130,430,0,35,145,0
2.01601E+13,2016,1,36,36005,1,1,1,4379346.424,36,2,100,220,6,1,9900,1,41,1,2,999,1,1,2540,9170,99,2,34,438.25,1,0,0,0,35,0,50,0,570,22,0,0,0,288,0,105,0,370
2.01601E+13,2016,3,28,28000,1,1,1,4420360.572,58,1,110,100,4,1,9900,1,21,99,2,999,5,99,99999,99999,99,99,9999,99999.99,2,0,0,0,30,0,20,0,480,0,0,22,0,846,0,42,0,0
2.01601E+13,2016,1,34,34003,2,1,1,6411072.121,58,2,100,100,1,1,9900,1,21,99,2,999,5,99,99999,99999,99,99,9999,99999.99,2,0,0,0,90,0,295,0,660,10,0,0,0,375,0,10,0,0
2.01601E+13,2016,4,53,53000,2,1,1,8654737.384,47,1,100,100,6,1,9900,1,40,1,2,999,1,0,1020,7380,99,1,40,1298.07,1,0,0,0,75,0,0,0,525,0,0,90,0,30,0,720,0,0
2.01601E+13,2016,3,47,47000,3,1,1,14398382.63,41,2,110,100,6,1,9900,1,21,1,2,999,1,0,9620,8090,99,2,30,50,1,0,0,0,65,0,0,0,620,0,0,0,0,265,0,205,0,285
2.01601E+13,2016,1,36,36081,2,1,1,1520956.216,30,2,100,220,6,2,11000,1,40,1,2,999,1,0,2010,8370,99,2,33,760,1,220,0,0,30,0,310,0,690,0,0,0,0,190,0,0,0,0
2.01601E+13,2016,3,1,1000,2,1,1,7041301.446,56,1,100,100,1,4,41000,1,40,99,2,999,1,0,1010,7380,99,1,40,1000,1,0,0,0,60,0,0,0,615,0,0,195,0,460,0,110,0,0
2.01601E+13,2016,4,4,4013,2,1,1,39125410.68,24,1,100,100,6,1,9900,1,30,5,1,11,5,99,99999,99999,99,99,9999,99999.99,1,0,0,506,60,0,40,0,330,0,0,30,0,400,0,74,0,0
2.01601E+13,2016,3,48,48000,2,1,1,14209993.4,68,2,100,100,1,1,9900,1,41,99,2,999,5,99,99999,99999,1,99,9999,99999.99,1,0,0,0,60,0,270,0,600,0,0,0,0,500,0,10,0,0
2.01601E+13,2016,1,42,42101,1,1,1,1843581.781,80,2,110,100,3,1,9900,1,21,99,2,999,5,99,99999,99999,1,99,9999,99999.99,1,0,0,0,40,0,370,0,740,210,0,0,0,80,0,0,0,0
2.01601E+13,2016,1,42,42017,4,1,1,11716999.18,34,2,100,100,1,1,9900,1,21,1,2,999,1,0,4600,6180,99,2,32,368.3,2,185,0,0,20,0,110,0,870,0,0,0,0,225,0,30,0,0
2.01601E+13,2016,3,13,13000,3,1,1,13643275.5,77,1,100,100,1,1,9900,1,21,99,2,999,5,99,99999,99999,1,99,9999,99999.99,1,0,0,0,65,0,0,0,600,0,0,0,0,775,0,0,0,0
2.01601E+13,2016,4,6,6000,3,1,1,1878091.812,61,1,100,100,4,1,9900,1,21,99,2,999,5,99,99999,99999,99,99,9999,99999.99,2,175,0,0,20,0,36,0,739,0,0,45,0,405,0,20,0,0
2.01601E+13,2016,1,42,42101,2,1,1,9099636.359,32,2,100,100,1,4,46530,1,40,1,2,999,1,0,860,6990,99,1,45,2884.61,1,0,0,0,0,0,339,0,861,0,0,0,0,60,0,120,0,0
2.01601E+13,2016,4,8,8031,2,1,1,3129353.509,68,2,110,100,6,1,9900,1,31,99,2,999,1,0,5400,9370,99,1,40,346,1,0,0,0,70,0,30,0,570,0,0,525,0,215,0,30,0,0
2.01601E+13,2016,2,29,29000,2,1,1,7049820.027,77,2,100,100,1,1,9900,1,21,99,2,999,5,99,99999,99999,1,99,9999,99999.99,1,0,0,0,80,0,56,0,670,0,0,25,200,229,0,110,0,0
2.01601E+13,2016,2,39,39000,1,1,1,5597600.294,85,2,100,100,3,1,9900,1,21,99,2,999,5,99,99999,99999,1,99,9999,99999.99,2,0,0,0,60,0,120,0,695,60,0,0,30,475,0,0,0,0
2.01601E+13,2016,1,36,36000,2,1,1,5770278.397,27,2,100,230,1,4,25000,1,31,1,2,999,5,99,99999,99999,99,99,9999,99999.99,1,0,0,0,60,0,137,0,688,75,0,20,130,235,0,95,0,0
2.01601E+13,2016,4,6,6001,5,1,1,11395856.48,42,1,100,210,1,1,9900,1,21,1,2,999,1,0,5610,4970,99,1,40,648,1,0,0,0,105,0,120,0,570,0,0,95,0,530,0,20,0,0
2.01601E+13,2016,2,26,26000,3,1,1,3546929.79,37,2,200,210,1,1,9900,1,30,1,2,999,1,0,5840,6990,99,1,40,712.8,1,15,0,0,15,0,332,0,688,0,0,0,0,384,0,6,0,0
2.01601E+13,2016,3,48,48000,5,1,1,4161431.868,35,2,100,100,1,1,9900,1,40,1,2,999,5,99,99999,99999,99,99,9999,99999.99,1,130,178,0,55,0,45,0,459,0,20,0,0,318,90,145,0,0
2.01601E+13,2016,3,22,22000,4,1,1,2618377.159,60,2,100,100,1,1,9900,1,21,99,2,999,5,99,99999,99999,1,99,9999,99999.99,2,90,0,0,120,0,180,0,640,0,0,40,0,270,0,51,0,0
2.01601E+13,2016,4,49,49000,3,1,1,3928617.483,24,2,100,100,1,1,9900,1,40,1,2,999,5,99,99999,99999,99,99,9999,99999.99,1,108,0,0,90,0,150,0,675,125,0,0,82,80,0,20,110,0
2.01601E+13,2016,3,37,37021,3,1,1,1429075.504,50,2,100,100,6,1,9900,1,43,99,2,999,1,0,2200,7870,99,1,45,853.84,1,30,6,0,90,0,35,0,759,0,0,45,0,180,120,75,0,10
2.01601E+13,2016,1,42,42021,6,1,1,12840238.79,23,2,100,100,6,1,9900,1,40,5,2,999,5,99,99999,99999,99,99,9999,99999.99,1,0,35,0,40,0,240,0,839,0,0,40,60,164,0,22,0,0
2.01601E+13,2016,4,35,35001,1,1,1,5470168.991,36,2,100,100,6,5,15000,1,43,1,2,999,1,0,2200,7870,99,1,40,2884.61,1,0,0,0,90,0,20,0,605,0,0,0,0,95,0,87,0,543
2.01601E+13,2016,3,48,48000,4,1,1,34058728.9,31,1,100,210,4,1,9900,1,21,1,2,999,1,0,4810,6990,99,1,40,557.69,1,0,0,0,30,0,5,0,585,90,0,0,0,150,50,40,0,490
2.01601E+13,2016,3,47,47000,4,1,1,3165566.969,44,2,100,100,1,1,9900,1,30,1,2,999,1,0,5400,9080,99,1,40,576.92,1,15,0,0,61,0,45,0,570,0,0,50,0,210,0,55,0,434
2.01601E+13,2016,2,17,17000,5,1,1,7087177.26,19,1,100,100,6,1,9900,1,21,5,2,999,5,99,99999,99999,99,99,9999,99999.99,1,0,0,0,10,0,0,0,481,0,270,0,0,679,0,0,0,0
2.01601E+13,2016,3,13,13000,3,1,1,9799887.759,51,1,110,100,6,1,9900,1,21,99,2,999,5,99,99999,99999,99,99,9999,99999.99,2,0,0,0,60,0,10,0,530,0,0,0,10,830,0,0,0,0
2.01601E+13,2016,3,48,48000,4,1,1,4424461.418,31,1,100,100,1,1,9900,1,43,1,2,999,1,0,2100,7270,99,1,65,2884.61,1,240,0,0,45,0,60,0,485,0,0,0,0,60,270,250,0,0
2.01601E+13,2016,4,8,8000,3,1,1,10483261.2,51,2,100,100,1,1,9900,1,30,99,2,999,5,99,99999,99999,99,99,9999,99999.99,1,0,0,0,20,0,50,0,525,0,0,0,0,180,0,95,570,0
2.01601E+13,2016,3,45,45000,4,1,1,3902753.433,46,1,100,100,1,1,9900,1,15,1,2,999,1,0,9130,270,99,1,40,900,1,0,0,0,30,0,0,0,580,0,0,0,0,225,0,40,0,565
2.01601E+13,2016,3,37,37000,6,1,1,7471996.145,36,1,100,210,1,5,20000,1,12,1,2,999,1,0,6130,270,99,1,56,840,1,10,0,0,90,0,10,0,735,0,0,270,10,180,0,125,0,0
2.01601E+13,2016,2,29,29000,6,1,1,3128653.537,41,1,100,100,1,1,9900,1,30,1,2,999,2,0,5250,7580,99,1,40,606,1,30,0,0,75,0,170,0,500,0,0,20,0,375,0,130,0,0
2.01601E+13,2016,2,39,39000,4,1,1,3001533.215,27,2,100,100,5,1,9900,1,21,1,2,999,1,0,4760,5380,99,1,35,275.4,1,90,0,0,20,0,20,0,660,40,20,0,0,100,0,40,0,450
2.01601E+13,2016,3,47,47125,2,1,1,20527503.18,75,1,100,100,1,1,9900,1,21,99,2,999,5,99,99999,99999,1,99,9999,99999.99,2,30,0,0,165,0,75,0,530,0,0,120,0,500,0,20,0,0
2.01601E+13,2016,3,12,12011,1,1,1,1785458.814,40,2,110,100,4,1,9900,1,30,1,2,999,1,0,800,7280,99,1,40,1200,1,0,90,0,120,0,120,0,1018,0,0,30,0,0,0,62,0,0
2.01601E+13,2016,2,29,29000,5,1,1,13198139.05,26,2,100,210,6,5,20000,1,15,1,2,999,5,99,99999,99999,99,99,9999,99999.99,1,90,0,0,80,0,375,0,610,0,0,60,0,180,0,45,0,0
2.01601E+13,2016,4,8,8000,2,1,1,8043227.808,51,2,100,100,1,1,9900,1,30,99,2,999,1,0,325,9080,99,1,45,1346,1,0,0,0,140,0,0,0,610,0,0,0,20,350,305,15,0,0
2.01601E+13,2016,3,13,13135,3,1,1,5131362.747,18,1,110,100,6,1,9900,1,16,3,2,999,5,99,99999,99999,99,99,9999,99999.99,1,0,0,0,39,0,0,0,615,0,0,0,0,726,60,0,0,0
2.01601E+13,2016,2,31,31000,3,1,1,47215084.51,23,2,100,100,6,1,9900,1,31,1,2,999,1,1,9620,4970,99,1,38,277.5,1,0,105,0,60,0,362,0,854,0,0,0,0,55,0,4,0,0
2.01601E+13,2016,3,51,51000,2,1,1,10122781.85,77,1,110,100,1,1,9900,1,30,99,1,6,5,99,99999,99999,1,99,9999,99999.99,1,0,0,0,30,0,60,0,810,0,0,0,0,540,0,0,0,0
2.01601E+13,2016,1,42,42011,2,1,1,10005040.46,62,2,100,100,1,1,9900,1,21,99,2,999,1,0,5860,6970,99,2,9,106.15,1,0,15,0,60,0,230,0,590,0,0,40,140,60,130,45,125,0
2.01601E+13,2016,4,41,41039,2,1,1,5445166.537,36,2,100,100,6,1,9900,1,40,1,2,999,1,0,2300,8470,99,1,40,276.92,1,0,0,0,45,0,0,0,540,60,45,30,40,120,0,120,0,440
2.01601E+13,2016,3,48,48000,3,1,1,10996449.06,21,1,100,100,6,5,52000,1,30,5,2,999,5,99,99999,99999,99,99,9999,99999.99,1,0,0,0,270,0,0,0,510,0,0,0,0,520,90,50,0,0
2.01601E+13,2016,3,5,5000,3,1,1,15968897.97,48,1,100,100,1,1,9900,1,21,1,2,999,1,0,6200,490,99,1,84,1923.07,1,0,0,0,90,0,330,0,660,0,0,0,0,360,0,0,0,0
2.01601E+13,2016,3,28,28000,4,1,1,3783611.149,37,2,131,100,1,4,50000,1,14,1,2,999,5,99,99999,99999,99,99,9999,99999.99,1,0,0,0,90,0,210,0,960,0,0,0,0,120,60,0,0,0
2.01601E+13,2016,3,24,24003,3,1,1,4400464.996,25,2,110,100,6,1,9900,1,21,1,2,999,1,0,4030,8680,99,2,15,123.75,1,20,0,0,30,0,130,0,825,0,0,0,255,150,0,30,0,0
2.01601E+13,2016,3,13,13000,1,1,1,4456476.654,79,2,110,100,3,1,9900,1,14,99,2,999,5,99,99999,99999,1,99,9999,99999.99,1,0,0,0,120,0,190,0,468,420,0,0,170,32,0,40,0,0
2.01601E+13,2016,1,34,34027,4,1,1,6108300.354,40,2,100,100,1,1,9900,1,41,1,2,999,1,1,2330,7860,99,1,48,1714.28,1,15,0,60,70,0,25,0,600,0,0,0,0,0,0,115,0,555
2.01601E+13,2016,3,37,37000,4,1,1,10764781.37,44,1,100,100,1,1,9900,1,40,1,2,999,1,0,50,2270,99,1,45,1942,1,30,0,0,40,0,150,0,475,0,60,0,0,45,0,130,0,510
2.01601E+13,2016,4,53,53000,4,1,1,2739544.013,39,1,100,100,1,1,9900,1,30,1,2,999,1,0,3850,9470,99,1,40,1442.3,1,40,0,0,280,0,5,0,720,0,0,30,0,281,0,84,0,0
2.01601E+13,2016,1,42,42003,1,1,1,7042411.472,47,1,100,100,6,1,9900,1,31,1,2,999,1,0,3255,8190,99,1,47,1250,1,0,0,0,35,0,30,0,545,35,0,0,0,135,0,170,0,490
2.01601E+13,2016,3,21,21000,1,1,1,2380542.496,34,1,120,210,2,5,20000,1,17,1,2,999,1,0,8965,3875,99,1,40,400,1,0,0,0,0,0,330,0,840,0,0,20,0,210,0,40,0,0
2.01601E+13,2016,4,6,6107,2,1,1,2302215.454,29,2,100,100,6,1,9900,1,32,5,2,999,1,0,4720,4870,99,2,27,249.75,1,15,0,0,75,0,45,0,685,0,0,0,0,120,0,35,0,465
2.01601E+13,2016,2,18,18000,2,1,1,5654476.961,69,2,100,100,1,1,9900,1,41,99,2,999,1,0,4610,7390,99,2,20,99999.99,1,60,0,0,35,0,380,0,470,170,0,0,65,60,140,60,0,0
2.01601E+13,2016,3,37,37001,1,1,1,9110881.995,80,1,100,100,3,1,9900,1,21,99,1,5,1,0,310,8680,99,1,50,99999.99,1,0,0,0,25,0,0,0,660,0,20,0,0,465,0,65,145,0
2.01601E+13,2016,2,17,17000,2,1,1,5915619.582,31,1,110,100,6,1,9900,1,31,1,2,999,1,0,9620,7680,99,1,48,408,1,0,0,0,30,0,0,0,530,0,0,0,0,249,0,61,0,570
2.01601E+13,2016,3,54,54000,4,1,1,2512370.629,34,2,100,100,6,1,9900,1,30,1,2,999,1,0,4720,5090,99,1,40,365,1,0,45,0,41,0,90,0,424,0,0,90,0,95,0,170,0,485
2.01601E+13,2016,3,13,13000,1,1,1,3677973.605,61,2,110,100,3,1,9900,1,30,99,2,999,5,99,99999,99999,99,99,9999,99999.99,2,0,130,0,60,0,118,0,702,15,0,12,108,242,0,53,0,0
2.01601E+13,2016,3,21,21000,3,1,1,3594699.082,17,2,100,100,6,1,9900,1,16,3,2,999,5,99,99999,99999,99,99,9999,99999.99,1,0,0,120,10,0,115,0,672,0,0,0,276,160,0,12,75,0
2.01601E+13,2016,2,55,55101,4,1,1,2779959.82,35,1,100,100,1,1,9900,1,40,1,2,999,1,0,500,8560,99,1,50,99999.99,1,315,0,0,145,0,175,0,330,0,120,0,0,0,0,111,0,244
2.01601E+13,2016,3,13,13000,4,1,1,4202503.541,44,2,110,100,1,1,9900,1,40,1,2,999,2,0,5700,7860,99,1,40,1400,1,0,1,0,60,0,45,0,690,0,0,5,0,348,260,16,0,0
2.01601E+13,2016,1,36,36061,3,1,1,4050580.144,34,1,100,100,1,1,9900,1,42,1,2,999,1,0,2100,7270,99,1,50,2884.61,1,60,0,0,88,0,60,0,645,0,0,98,72,381,0,36,0,0
2.01601E+13,2016,4,30,30000,4,1,1,9434948.035,42,1,100,100,1,1,9900,1,40,1,2,999,1,0,2710,6570,99,1,9995,1150,1,78,2,0,60,0,55,0,455,0,0,0,0,180,0,74,0,536
2.01601E+13,2016,3,24,24031,4,1,1,6770014.614,47,2,100,100,1,1,9900,1,42,5,2,999,1,0,2100,9370,99,1,60,2884.61,1,177,5,0,0,0,486,0,115,0,90,96,0,60,0,181,20,210
2.01601E+13,2016,3,12,12099,3,1,1,11408268.72,48,1,110,220,1,1,9900,1,40,1,1,9,1,0,850,6890,99,1,40,2884.61,1,0,0,0,40,0,30,0,720,0,0,90,0,350,60,150,0,0
2.01601E+13,2016,4,35,35001,3,1,1,4523172.893,49,2,100,210,1,1,9900,1,21,1,2,999,1,0,5000,9490,99,1,40,880,1,70,0,0,50,0,135,0,500,0,0,50,60,105,0,470,0,0
2.01601E+13,2016,4,6,6037,3,1,1,3820635.169,68,2,100,210,1,4,20000,1,30,99,2,999,5,99,99999,99999,1,99,9999,99999.99,1,0,0,0,105,0,425,0,640,0,0,0,20,250,0,0,0,0
2.01601E+13,2016,4,6,6067,2,1,1,8893880.833,50,2,100,100,6,1,9900,1,21,99,2,999,1,0,5620,5380,99,1,40,553.2,1,0,0,0,110,0,45,0,660,0,0,0,0,625,0,0,0,0
2.01601E+13,2016,3,10,10003,4,1,1,3946811.746,28,2,100,100,1,1,9900,1,30,1,2,999,5,99,99999,99999,99,99,9999,99999.99,1,15,0,0,45,0,60,0,650,0,0,10,0,650,0,10,0,0
2.01601E+13,2016,3,13,13135,5,1,1,23769322.25,36,2,110,100,6,1,9900,1,32,1,2,999,1,0,1107,7380,99,1,40,473,1,26,0,0,80,0,8,0,562,0,0,0,0,154,0,90,0,520
2.01601E+13,2016,3,22,22073,1,1,1,3371034.455,75,2,110,100,3,1,9900,1,30,99,2,999,1,0,5700,9160,99,2,20,276.92,1,0,20,0,30,0,15,0,675,0,0,10,0,610,0,80,0,0
2.01601E+13,2016,3,22,22000,1,1,1,2783948.901,59,1,100,100,6,1,9900,1,21,99,2,999,5,99,99999,99999,1,99,9999,99999.99,1,0,0,0,63,0,312,0,360,105,0,20,0,554,0,26,0,0
2.01601E+13,2016,4,6,6075,2,1,1,27165795.75,28,1,100,100,6,1,9900,1,40,1,2,999,1,0,6200,770,99,1,9995,2884.61,1,2,0,0,150,0,0,0,435,0,0,0,0,180,0,88,0,585
2.01601E+13,2016,4,53,53000,2,1,1,5795551.412,65,2,100,100,1,1,9900,1,32,99,2,999,5,99,99999,99999,1,99,9999,99999.99,1,0,0,0,195,0,60,0,675,0,0,60,0,350,60,40,0,0
2.01601E+13,2016,2,26,26163,1,1,1,3034704.974,67,1,100,100,4,1,9900,1,41,99,1,7,1,0,1220,7390,99,2,9995,500,1,0,0,0,10,0,200,0,570,0,0,35,0,155,0,410,0,60
2.01601E+13,2016,3,48,48000,2,1,1,4170960.353,49,2,100,210,6,1,9900,1,40,1,2,999,1,0,3230,8090,99,2,9995,1000,1,3,0,0,40,0,0,0,1327,0,0,0,0,30,0,20,0,20
2.01601E+13,2016,4,6,6000,3,1,1,18361075.21,28,1,100,210,6,1,9900,1,17,1,2,999,2,0,9130,6170,99,1,50,961.53,1,0,0,0,120,0,450,0,720,0,0,0,0,150,0,0,0,0
2.01601E+13,2016,2,17,17000,2,1,1,42610886.29,28,1,100,100,1,1,9900,1,20,1,2,999,1,0,8000,3170,99,1,48,1346.15,1,0,0,0,38,0,58,0,525,0,0,20,0,206,0,63,0,530
2.01601E+13,2016,1,36,36103,1,1,1,3794303.595,24,1,100,100,6,1,9900,1,40,1,2,999,1,0,4920,7070,99,1,55,769.23,1,0,0,0,120,0,0,0,600,0,0,0,0,420,0,180,0,120
2.01601E+13,2016,3,13,13000,6,1,1,24369920.81,47,2,110,100,5,1,9900,1,16,1,2,999,4,99,99999,99999,99,99,9999,99999.99,1,325,0,0,90,0,235,0,430,0,0,120,0,120,0,60,0,0
2.01601E+13,2016,3,24,24033,1,1,1,2138259.486,47,2,110,100,6,1,9900,1,40,1,2,999,1,1,430,9470,99,1,58,1528.84,1,0,0,0,15,0,160,0,561,0,0,0,0,704,0,0,0,0
2.01601E+13,2016,2,27,27123,2,1,1,21371511.32,28,2,100,100,6,1,9900,1,31,1,2,999,1,0,3420,5070,99,1,40,895,1,0,0,0,90,0,0,0,595,0,0,0,0,120,0,40,0,595
2.01601E+13,2016,3,12,12011,4,1,1,3512513.544,35,2,100,241,1,4,26010,1,30,1,2,999,1,0,410,7070,99,1,40,750,1,105,0,0,75,0,70,0,725,0,0,10,0,435,0,20,0,0
2.01601E+13,2016,3,22,22063,4,1,1,9213413.721,36,2,100,100,1,1,9900,1,40,1,1,10,1,0,120,6870,99,1,40,840,1,0,0,0,110,0,210,0,550,0,0,180,0,360,0,30,0,0
2.01601E+13,2016,3,5,5000,3,1,1,9752343.163,36,2,110,100,5,1,9900,1,31,1,2,999,1,0,410,7070,99,1,40,712,1,2,0,0,0,0,105,0,645,0,0,0,0,110,0,27,0,551
2.01601E+13,2016,3,12,12057,4,1,1,1325672.53,41,2,100,100,1,1,9900,1,41,1,2,999,5,99,99999,99999,99,99,9999,99999.99,1,160,0,0,90,0,150,0,655,0,0,90,0,115,30,150,0,0
2.01601E+13,2016,3,21,21000,4,1,1,5146807.323,40,2,120,210,1,1,9900,1,32,1,2,999,1,0,3800,9470,99,1,50,627.45,1,0,0,0,75,0,55,0,556,0,0,55,0,90,0,84,0,525
2.01601E+13,2016,1,34,34007,4,1,1,4512765.47,21,1,210,100,6,1,9900,1,30,5,2,999,5,99,99999,99999,99,99,9999,99999.99,1,0,0,0,15,0,0,0,1050,0,0,0,0,345,0,30,0,0
2.01601E+13,2016,4,6,6001,1,1,1,3228598.451,52,2,100,100,4,1,9900,1,40,99,2,999,1,1,735,5080,99,1,9995,920,1,0,0,0,180,0,135,0,535,25,0,50,0,390,0,110,0,15
2.01601E+13,2016,3,47,47000,4,1,1,5911063.414,44,2,110,100,4,1,9900,1,30,1,2,999,1,0,5240,7080,99,1,40,518,1,0,0,0,110,0,0,0,540,0,0,220,0,435,0,135,0,0
2.01601E+13,2016,4,6,6037,2,1,1,7423070.108,46,2,100,100,2,1,9900,1,40,1,2,999,1,1,2850,5275,99,1,55,2000,1,0,0,0,90,0,180,0,600,0,0,0,0,270,0,60,0,240
2.01601E+13,2016,4,6,6059,9,1,1,14296665.62,28,2,100,100,1,1,9900,1,21,1,2,999,1,0,5240,5390,99,1,40,920,1,60,0,0,85,0,30,0,550,0,0,30,20,150,30,35,0,450
2.01601E+13,2016,3,48,48000,6,1,1,21585496.04,40,1,100,210,1,4,20000,1,21,1,2,999,1,0,9000,6180,99,1,40,860,1,530,0,0,0,0,280,0,550,0,0,0,0,60,0,20,0,0
2.01601E+13,2016,4,6,6000,3,1,1,17203169.05,20,2,100,220,6,1,9900,1,30,5,2,999,2,0,5400,7870,99,2,16,180,1,0,0,0,45,0,120,0,840,0,0,0,0,435,0,0,0,0
2.01601E+13,2016,4,41,41000,4,1,1,3478432.114,37,1,100,100,1,1,9900,1,17,1,2,999,1,0,4700,5380,99,1,55,700,1,0,0,0,105,0,0,0,460,0,0,0,0,205,0,40,0,630
2.01601E+13,2016,2,55,55000,5,1,1,15325522.91,16,2,100,100,6,1,9900,1,15,3,99,999,1,0,4130,8680,99,2,8,88,1,0,0,545,65,0,5,0,480,0,0,0,0,70,60,110,105,0
2.01601E+13,2016,3,13,13000,2,1,1,12832929.83,60,2,100,100,1,1,9900,1,30,99,2,999,4,99,99999,99999,99,99,9999,99999.99,2,0,0,0,120,0,180,0,520,0,0,0,20,570,0,30,0,0
2.01601E+13,2016,3,1,1000,1,1,1,5308701.627,58,1,110,100,6,1,9900,1,16,99,1,9,1,0,4220,7690,99,1,40,320,1,0,0,0,40,0,0,0,535,0,0,0,0,135,0,20,0,565
